id_station_itinerance;code_insee_commune;coordonneesXY;puissance_nominale;consolidated_longitude;consolidated_latitude;consolidated_commune;nbre_pdc
FRP07P77122001;77122;[2.5479912757873535, 48.66645431518555];7.0;2.547991275787353;48.66645431518555;Combs-la-Ville;2
FRG52P34270001;34270;[3.8467180728912354, 43.557796478271484];22.0;3.8467180728912354;43.55779647827149;Saint-Jean-de-Védas;2
FRY01P78643001;78643;[1.983167052268982, 48.972015380859375];3.7;1.983167052268982;48.972015380859375;Vernouillet;2
FRH06P62041009;62041;[2.7649710178375244, 50.2885856628418];3.7;2.7649710178375244;50.2885856628418;Arras;2
FRH06P62041008;62041;[2.7705891132354736, 50.28694534301758];22.0;2.7705891132354736;50.28694534301758;Arras;2
FRH06P62041007;62041;[2.782125949859619, 50.29077911376953];3.7;2.782125949859619;50.29077911376953;Arras;2
FRH06P62037001;62037;[2.7497429847717285, 50.31095504760742];22.0;2.7497429847717285;50.31095504760742;Anzin-Saint-Aubin;2
FRH06P62004001;62004;[2.7693920135498047, 50.274288177490234];3.7;2.7693920135498047;50.27428817749024;Achicourt;2
FRH06P62041012;62041;[2.781572103500366, 50.29727554321289];22.0;2.781572103500366;50.29727554321289;Arras;2
FRY01P78642002;78642;[1.9813979864120483, 48.98063278198242];22.0;1.9813979864120483;48.98063278198242;Verneuil-sur-Seine;2
FRY01P78642001;78642;[1.9749970436096191, 48.97914505004883];22.0;1.9749970436096191;48.97914505004883;Verneuil-sur-Seine;2
FRY01P78638001;78740;[1.9636729955673218, 49.6893157958984];22.0;1.9636729955673216;49.6893157958984;;2
FRY01P78638002;78740;[1.9627629518508911, 49.521469116211];22.0;1.9627629518508911;49.521469116211;;2
FRY01P78624002;78624;[2.0030059814453125, 48.98076629638672];22.0;2.0030059814453125;48.98076629638672;Triel-sur-Seine;2
FRH06P62041015;62041;[2.765626907348633, 50.29234313964844];3.7;2.765626907348633;50.29234313964844;Arras;2
FRH06P62041014;62041;[2.7780470848083496, 50.29622268676758];3.7;2.7780470848083496;50.29622268676758;Arras;2
FRH06P62041001;62041;[2.7967679500579834, 50.28243637084961];3.7;2.7967679500579834;50.28243637084961;Arras;2
FRH06P62041005;62041;[2.7745840549468994, 50.2919807434082];3.7;2.7745840549468994;50.2919807434082;Arras;2
FRH06P62041003;62041;[2.775697946548462, 50.28516387939453];3.7;2.775697946548462;50.28516387939453;Arras;2
FRH06P62041011;62041;[2.7466139793395996, 50.301753997802734];3.7;2.7466139793396;50.301753997802734;Arras;2
FRH06P62041002;62041;[2.759500026702881, 50.28556442260742];3.7;2.759500026702881;50.28556442260742;Arras;2
FRH06P62041006;62041;[2.778970956802368, 50.29325485229492];22.0;2.778970956802368;50.29325485229492;Arras;2
FRH06P62041004;62041;[2.7824349403381348, 50.286434173583984];22.0;2.7824349403381348;50.286434173583984;Arras;2
FRH06P62041013;62041;[2.7478890419006348, 50.291969299316406];3.7;2.7478890419006348;50.291969299316406;Arras;2
FRY01P78624001;78624;[2.005920886993408, 48.980430603027344];22.0;2.005920886993408;48.980430603027344;Triel-sur-Seine;2
FRG52P11379001;11130;[2.9906489849090576, 43.2771759033203];22.0;2.9906489849090576;43.2771759033203;;2
FRY01P78362001;78362;[1.7056699991226196, 48.986576080322266];3.7;1.7056699991226196;48.986576080322266;Mantes-la-Ville;2
FRY01P78402001;78402;[1.7967638969421387, 48.96170425415039];22.0;1.796763896942139;48.96170425415039;Mézières-sur-Seine;2
FRY01P78401001;78250;[1.9101799726486206, 49.524139404297];3.7;1.9101799726486208;49.524139404297;;2
FRY01P78362002;78362;[1.7143971920013428, 48.97761535644531];3.7;1.7143971920013428;48.97761535644531;Mantes-la-Ville;2
FRY01P78362003;78362;[1.7111550569534302, 48.98008346557617];3.7;1.7111550569534302;48.98008346557617;Mantes-la-Ville;2
FRY01P78403001;78403;[1.8864582777023315, 48.99940872192383];3.7;1.8864582777023315;48.99940872192383;Mézy-sur-Seine;2
FRY01P78361005;78361;[1.718582034111023, 48.98893737792969];22.0;1.718582034111023;48.98893737792969;Mantes-la-Jolie;2
FRY01P78361001;78361;[1.666649, 48.996571];3.7;1.666649;48.996571;Mantes-la-Jolie;2
FRY01P78361003;78361;[1.7115960121154785, 48.98843765258789];22.0;1.7115960121154783;48.98843765258789;Mantes-la-Jolie;2
FRY01P78354002;78354;[1.6833679676055908, 48.96683883666992];3.7;1.6833679676055908;48.96683883666992;Magnanville;2
FRY01P78431001;78431;[1.9349720478057861, 48.92780303955078];3.7;1.934972047805786;48.92780303955078;Morainvilliers;2
FRY01P78501001;78501;[1.7766166925430298, 48.9723014831543];3.7;1.7766166925430298;48.9723014831543;Porcheville;2
FRY01P78609001;78250;[1.9190222024917603, 49.23990631103516];22.0;1.9190222024917605;49.23990631103516;;2
FRY01P78567001;78520;[1.6894619464874268, 49.4033660888672];22.0;1.6894619464874268;49.4033660888672;;2
FRY01P78531001;78710;[1.6327760219573975, 49.63705444336];22.0;1.6327760219573977;49.63705444336;;2
FRY01P78531002;78531;[1.6314959526062012, 48.99686050415039];22.0;1.6314959526062012;48.99686050415039;Rosny-sur-Seine;2
FRY01P78498001;78498;[2.0423390865325928, 48.93254470825195];22.0;2.0423390865325928;48.93254470825195;Poissy;2
FRY01P78498002;78498;[2.0429930686950684, 48.92713165283203];22.0;2.0429930686950684;48.92713165283203;Poissy;2
FRY01P78498003;78498;[2.0281100273132324, 48.921897888183594];3.7;2.0281100273132324;48.9218978881836;Poissy;2
FRY01P78466001;78466;[1.9777660369873047, 48.91903305053711];3.7;1.977766036987305;48.91903305053711;Orgeval;2
FRH06P62041010;62041;[2.768580913543701, 50.2903938293457];3.7;2.768580913543701;50.2903938293457;Arras;2
FRG52P33281001;33700;[0.6789860129356384, 44.856971740722656];3.7;0.6789860129356384;44.856971740722656;;6
FRG52P34199001;34199;[3.4152610301971436, 43.452999114990234];3.7;3.415261030197144;43.45299911499024;Pézenas;2
FRG52P30189001;30189;[4.332665920257568, 43.81037521362305];3.7;4.332665920257568;43.81037521362305;Nîmes;2
FRG52P31395001;31395;[1.3367459774017334, 43.48563003540039];3.7;1.3367459774017334;43.48563003540039;Muret;2
FRG52P74182001;74010;[6.105466842651367, 45.9175910949707];3.7;6.105466842651367;45.9175910949707;Annecy;2
FRG52P74220001;74220;[6.3015971183776855, 46.13274383544922];3.7;6.3015971183776855;46.13274383544922;Reignier-Ésery;2
FRG52P48095001;48095;[3.4654109477996826, 44.52877426147461];22.0;3.4654109477996826;44.52877426147461;Mende;2
FRG52P40179001;40179;[-1.1362299919128418, 43.7172737121582];22.0;-1.1362299919128418;43.7172737121582;Mées;2
FRG52P65304001;65304;[0.0464479997754097, 43.44093704223633];22.0;0.0464479997754097;43.44093704223633;Maubourguet;2
FRH06P62099001;62099;[2.788693904876709, 50.26347732543945];22.0;2.788693904876709;50.26347732543945;Beaurains;2
FRG52P31467001;31467;[1.4074219465255737, 43.690975189208984];3.7;1.4074219465255735;43.69097518920898;Saint-Alban;8
FRG52P81271001;81271;[1.712162971496582, 43.76088333129883];22.0;1.712162971496582;43.76088333129883;Saint-Sulpice-la-Pointe;2
FRG52P33424001;33112;[0.8012040257453918, 45.13710021972656];3.7;0.8012040257453918;45.13710021972656;;2
FRG52P31467003;31467;[1.404278039932251, 43.69017028808594];22.0;1.404278039932251;43.69017028808594;Saint-Alban;2
FRG52P31467002;31467;[1.4071639776229858, 43.69046401977539];7.0;1.4071639776229858;43.69046401977539;Saint-Alban;4
FRG52P24256001;24256;[0.6658890247344971, 45.192806243896484];22.0;0.6658890247344971;45.19280624389648;Marsac-sur-l'Isle;4
FRG52P34003001;34003;[3.4928629398345947, 43.30830001831055];3.7;3.4928629398345947;43.30830001831055;Agde;2
FRG52P24037001;24037;[0.48906099796295166, 44.8485221862793];22.0;0.4890609979629516;44.8485221862793;Bergerac;2
FRG52P71024001;71024;[4.041197776794434, 46.290321350097656];3.7;4.041197776794434;46.290321350097656;Baugy;2
FRG52P93005001;93005;[2.4800000190734863, 48.94741439819336];22.0;2.4800000190734863;48.94741439819336;Aulnay-sous-Bois;2
FRG52P73018001;73018;[6.074438095092773, 45.50756072998047];22.0;6.074438095092773;45.50756072998047;Arbin;2
FRH06P62744001;62744;[2.7638049125671387, 50.304115295410156];22.0;2.7638049125671387;50.30411529541016;Sainte-Catherine;2
FRH06P62753001;62753;[2.8016059398651123, 50.29924392700195];22.0;2.8016059398651123;50.29924392700195;Saint-Laurent-Blangy;2
FRH06P62263001;62263;[2.730407953262329, 50.282615661621094];22.0;2.730407953262329;50.28261566162109;Dainville;2
FRG52P34032001;34032;[3.2629199028015137, 43.32923889160156];22.0;3.2629199028015137;43.32923889160156;Béziers;2
FRG52P47031001;47031;[0.6372290253639221, 44.17811584472656];22.0;0.6372290253639221;44.17811584472656;Boé;2
FRG52P59343001;59343;[3.116002082824707, 50.58293914794922];22.0;3.116002082824707;50.58293914794922;Lesquin;2
FRG52P46148001;46148;[1.5410799980163574, 44.340850830078125];22.0;1.5410799980163574;44.340850830078125;Lalbenque;2
FRG52P85191001;85191;[-1.4059549570083618, 46.639896392822266];22.0;-1.4059549570083618;46.639896392822266;La Roche-sur-Yon;2
FRG52P03095001;3095;[3.445019006729126, 46.14066696166992];3.7;3.445019006729126;46.14066696166992;Cusset;2
FRG52P31149001;31149;[1.315621018409729, 43.60308837890625];3.7;1.315621018409729;43.60308837890625;Colomiers;4
FRG52P34079001;34079;[3.472917079925537, 43.60292434692383];3.7;3.472917079925537;43.60292434692383;Clermont-l'Hérault;2
FRS30P30010001;30140;[3.986262083053589, 44.52589416503906];3.7;3.986262083053589;44.52589416503906;;2
FRSIPP93045002;93045;[2.415695905685425, 48.87902069091797];3.7;2.415695905685425;48.87902069091797;Les Lilas;4
FRSIPP92044011;92044;[2.295074939727783, 48.891963958740234];7.4;2.295074939727783;48.89196395874024;Levallois-Perret;4
FRSIPP93045001;93045;[2.422369956970215, 48.88134002685547];3.7;2.422369956970215;48.88134002685547;Les Lilas;4
FRSIPP94058002;94058;[2.498586893081665, 48.84735107421875];3.7;2.498586893081665;48.84735107421875;Le Perreux-sur-Marne;2
FRSIPP94058003;94058;[2.50422739982605, 48.842979431152344];3.7;2.50422739982605;48.84297943115234;Le Perreux-sur-Marne;2
FRSIPP94058004;94058;[2.5039660930633545, 48.85111999511719];3.7;2.5039660930633545;48.85111999511719;Le Perreux-sur-Marne;2
FRSIPP94058001;94058;[2.5030367374420166, 48.835296630859375];3.4;2.5030367374420166;48.835296630859375;Le Perreux-sur-Marne;2
FRSIPP92044010;92044;[2.2779998779296875, 48.89695739746094];22.0;2.2779998779296875;48.89695739746094;Levallois-Perret;4
FRSIPP94038006;94038;[2.3403759002685547, 48.77638244628906];22.0;2.3403759002685547;48.77638244628906;L'Haÿ-les-Roses;2
FRSIPP92044008;92044;[2.283118963241577, 48.89868927001953];7.4;2.283118963241577;48.89868927001953;Levallois-Perret;4
FRSIPP92044004;92044;[2.2861390113830566, 48.89413070678711];3.7;2.2861390113830566;48.89413070678711;Levallois-Perret;2
FRSIPP92044007;92044;[2.2757511138916016, 48.89704895019531];7.4;2.2757511138916016;48.89704895019531;Levallois-Perret;4
FRSIPP92044001;92044;[2.2887330055236816, 48.893226623535156];22.0;2.2887330055236816;48.89322662353516;Levallois-Perret;2
FRSIPP92044009;92044;[2.2883260250091553, 48.8945426940918];7.4;2.2883260250091557;48.8945426940918;Levallois-Perret;4
FRSIPP94038001;94038;[2.3286020755767822, 48.77092742919922];7.4;2.3286020755767822;48.77092742919922;L'Haÿ-les-Roses;4
FRSIPP92044006;92044;[2.284527063369751, 48.88715744018555];7.4;2.284527063369751;48.88715744018555;Levallois-Perret;4
FRSIPP93029007;93029;[2.4476523399353027, 48.92238998413086];7.4;2.4476523399353027;48.92238998413086;Drancy;6
FRSIPP93029002;93029;[2.4288876056671143, 48.9194450378418];3.7;2.4288876056671143;48.9194450378418;Drancy;5
FRSIPP93029005;93029;[2.456066608428955, 48.92081832885742];7.4;2.456066608428955;48.92081832885742;Drancy;2
FRSIPP93029010;93029;[2.4529991149902344, 48.91920471191406];3.7;2.4529991149902344;48.91920471191406;Drancy;4
FRSIPP93029009;93029;[2.4463460445404053, 48.91762161254883];7.4;2.4463460445404053;48.91762161254883;Drancy;2
FRSIPP92026001;92026;[2.254120111465454, 48.89558029174805];3.7;2.254120111465454;48.89558029174805;Courbevoie;30
FRSIPP93029001;93029;[2.4186506271362305, 48.918392181396484];7.4;2.4186506271362305;48.91839218139648;Drancy;4
FRSIPP94038002;94038;[2.337507963180542, 48.7794075012207];3.7;2.337507963180542;48.7794075012207;L'Haÿ-les-Roses;2
FRSIPP94038003;59320;[2.3398005962371826, 48.7796516418457];3.7;2.3398005962371826;48.7796516418457;;2
FRSIPP93029006;93029;[2.440460443496704, 48.9257698059082];3.7;2.440460443496704;48.9257698059082;Drancy;3
FRSIPP93029003;93029;[2.441138744354248, 48.9216423034668];3.7;2.441138744354248;48.9216423034668;Drancy;2
FRSIPP93029004;93029;[2.435706853866577, 48.92424011230469];7.4;2.435706853866577;48.92424011230469;Drancy;3
FRSIPP94052001;94052;[2.4936931133270264, 48.83857727050781];3.7;2.4936931133270264;48.83857727050781;Nogent-sur-Marne;6
FRSIPP94052003;94052;[2.486093044281006, 48.83651351928711];3.7;2.486093044281006;48.83651351928711;Nogent-sur-Marne;6
FRSIPP93053002;93053;[2.468329429626465, 48.902347564697266];7.4;2.468329429626465;48.90234756469727;Noisy-le-Sec;4
FRSIPP94052002;94052;[2.4895999431610107, 48.833099365234375];7.4;2.4895999431610107;48.833099365234375;Nogent-sur-Marne;7
FRSIPP94052005;94052;[2.47996187210083, 48.84185028076172];7.4;2.47996187210083;48.84185028076172;Nogent-sur-Marne;2
FRSIPP93055004;93055;[2.3988423347473145, 48.90945053100586];3.7;2.3988423347473145;48.90945053100586;Pantin;2
FRSIPP93055001;93055;[2.403027057647705, 48.89055252075195];3.7;2.403027057647705;48.89055252075195;Pantin;6
FRSIPP93055003;93055;[2.401158094406128, 48.90187454223633];3.7;2.401158094406128;48.90187454223633;Pantin;4
FRSIPP93055002;93055;[2.425323009490967, 48.89486312866211];22.0;2.425323009490967;48.89486312866211;Pantin;4
FRSIPP93053001;93053;[2.45873761177063, 48.89548110961914];7.4;2.45873761177063;48.89548110961914;Noisy-le-Sec;4
FRSIPP92044002;92044;[2.290714979171753, 48.891605377197266];3.7;2.290714979171753;48.89160537719727;Levallois-Perret;2
FRSIPP92050004;92050;[2.2248098850250244, 48.89558792114258];7.4;2.2248098850250244;48.89558792114258;Nanterre;4
FRSIPP92050002;92050;[2.20668625831604, 48.89728546142578];3.7;2.20668625831604;48.89728546142578;Nanterre;2
FRSIPP92050010;92050;[2.214992046356201, 48.89965057373047];3.7;2.214992046356201;48.89965057373047;Nanterre;2
FRSIPP92050007;92050;[2.1994690895080566, 48.888057708740234];3.7;2.1994690895080566;48.88805770874024;Nanterre;4
FRSIPP92044005;92044;[2.282188892364502, 48.89120864868164];3.7;2.282188892364502;48.89120864868164;Levallois-Perret;2
FRSIPP92044003;92044;[2.2923150062561035, 48.895469665527344];3.7;2.2923150062561035;48.895469665527344;Levallois-Perret;6
FRSIPP94052004;94052;[2.4787957668304443, 48.836978912353516];22.0;2.4787957668304443;48.83697891235352;Nogent-sur-Marne;2
FRSIPP92050003;92050;[2.1978819370269775, 48.89345932006836];3.7;2.197881937026977;48.89345932006836;Nanterre;4
FRSIPP92050006;92050;[2.2061855792999268, 48.89284896850586];3.7;2.2061855792999268;48.89284896850586;Nanterre;4
FRSIPP92050001;92050;[2.2117011547088623, 48.88545227050781];7.4;2.2117011547088623;48.88545227050781;Nanterre;2
FRSIPP92050005;92050;[2.204009771347046, 48.88301086425781];7.4;2.204009771347046;48.88301086425781;Nanterre;3
FRSIPP92050009;92050;[2.2166969776153564, 48.895748138427734];3.7;2.2166969776153564;48.89574813842773;Nanterre;4
FRSIPP92004010;92004;[2.2811641693115234, 48.930660247802734];3.7;2.2811641693115234;48.930660247802734;Asnières-sur-Seine;5
FRSIPP93008002;93022;[2.443201780319214, 48.90586853027344];22.0;2.443201780319214;48.90586853027344;;2
FRSIPP94016003;94016;[2.327867269515991, 48.79319381713867];7.4;2.327867269515991;48.79319381713867;Cachan;2
FRSIPP94016001;94016;[2.32669997215271, 48.79859924316406];7.4;2.32669997215271;48.79859924316406;Cachan;4
FRSIPP93008006;93022;[2.4407830238342285, 48.90704345703125];3.7;2.4407830238342285;48.90704345703125;;2
FRSIPP94016005;94016;[2.3288369178771973, 48.785499572753906];22.0;2.3288369178771973;48.78549957275391;Cachan;2
FRSIPP95063002;95063;[2.2198874950408936, 48.924232482910156];7.4;2.2198874950408936;48.92423248291016;Bezons;5
FRSIPP95063001;95063;[2.2089121341705322, 48.923587799072266];3.7;2.208912134170532;48.923587799072266;Bezons;5
FRSIPP94016002;94016;[2.3345999717712402, 48.7943000793457];7.4;2.33459997177124;48.7943000793457;Cachan;2
FRSIPP94017002;94017;[2.5280001163482666, 48.8135986328125];3.7;2.5280001163482666;48.8135986328125;Champigny-sur-Marne;6
FRSIPP94017001;94017;[2.509613037109375, 48.81378173828125];7.4;2.509613037109375;48.81378173828125;Champigny-sur-Marne;6
FRSIPP94016006;94016;[2.3371200561523438, 48.79267883300781];22.0;2.337120056152344;48.79267883300781;Cachan;2
FRSIPP94016004;94016;[2.340517282485962, 48.786346435546875];7.4;2.340517282485962;48.78634643554688;Cachan;2
FRSIPP94016007;94016;[2.336477279663086, 48.79476547241211];3.7;2.336477279663086;48.79476547241211;Cachan;2
FRSIPP95063003;95063;[2.213895320892334, 48.926551818847656];3.7;2.213895320892334;48.926551818847656;Bezons;2
FRSIPP94017006;94017;[2.561659097671509, 48.81575012207031];3.7;2.561659097671509;48.81575012207031;Champigny-sur-Marne;2
FRSIPP92004008;92004;[2.2727808952331543, 48.92851257324219];22.0;2.2727808952331543;48.92851257324219;Asnières-sur-Seine;5
FRSIPP92004003;92004;[2.2896320819854736, 48.910030364990234];7.4;2.2896320819854736;48.91003036499024;Asnières-sur-Seine;6
FRSIPP92004006;92004;[2.2865540981292725, 48.91197967529297];3.7;2.2865540981292725;48.91197967529297;Asnières-sur-Seine;4
FRSIPP92004002;92004;[2.276984930038452, 48.915283203125];7.4;2.276984930038452;48.915283203125;Asnières-sur-Seine;6
FRSIPP92004012;92004;[2.318570613861084, 48.91837692260742];3.7;2.318570613861084;48.91837692260742;Asnières-sur-Seine;5
FRSIPP92004007;92004;[2.285568952560425, 48.923309326171875];11.0;2.285568952560425;48.92330932617188;Asnières-sur-Seine;6
